date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
2015-03-01,Quarter1,finishing,Sunday,Team1,0.6,3.94,792.6,3360.0,0.0,0.0,0.0,0.0,8.0,0.448722222
2015-03-01,Quarter1,finishing,Sunday,Team9,0.75,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.447083333
2015-03-01,Quarter1,finishing,Sunday,Team7,0.8,4.6,792.6,3360.0,0.0,0.0,0.0,0.0,8.0,0.350416667
2015-03-02,Quarter1,finishing,Monday,Team2,0.7,3.9,756.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.92885
2015-03-02,Quarter1,finishing,Monday,Team3,0.8,4.6,1214.2,10080.0,0.0,0.0,0.0,0.0,24.0,0.86037037
2015-03-02,Quarter1,finishing,Monday,Team4,0.65,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.806879167
2015-03-02,Quarter1,sewing,Monday,Team1,0.65,26.66,1527.0,6840.0,65.0,0.0,0.0,0.0,57.0,0.800579532
2015-03-02,Quarter1,sewing,Monday,Team12,0.8,15.26,1035.0,4080.0,63.0,0.0,0.0,0.0,34.0,0.800401961
2015-03-02,Quarter1,finishing,Monday,Team9,0.75,2.9,756.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.8004
2015-03-02,Quarter1,sewing,Monday,Team11,0.8,11.61,632.0,0.0,50.0,0.0,0.0,0.0,57.0,0.800309211
2015-03-02,Quarter1,sewing,Monday,Team3,0.8,29.4,1231.0,4680.0,50.0,0.0,0.0,0.0,57.0,0.800149813
2015-03-02,Quarter1,sewing,Monday,Team7,0.8,30.1,616.0,7080.0,0.0,0.0,0.0,0.0,59.0,0.800115819
2015-03-02,Quarter1,finishing,Monday,Team8,0.75,4.6,792.6,3360.0,0.0,0.0,0.0,0.0,8.0,0.773333333
2015-03-02,Quarter1,sewing,Monday,Team6,0.75,18.79,947.0,2880.0,34.0,0.0,0.0,0.0,33.0,0.750797009
2015-03-02,Quarter1,sewing,Monday,Team8,0.75,29.4,551.0,6840.0,45.0,0.0,0.0,0.0,57.0,0.750473684
2015-03-02,Quarter1,sewing,Monday,Team9,0.75,18.79,935.0,6240.0,45.0,0.0,0.0,0.0,52.0,0.750395513
2015-03-02,Quarter1,sewing,Monday,Team4,0.65,26.66,832.0,6780.0,55.0,0.0,0.0,0.0,57.0,0.750254867
2015-03-02,Quarter1,sewing,Monday,Team5,0.65,27.48,544.0,6720.0,34.0,0.0,0.0,0.0,56.0,0.700903571
2015-03-02,Quarter1,sewing,Monday,Team10,0.7,21.82,1511.0,3600.0,30.0,0.0,0.0,0.0,51.0,0.70013604
2015-03-02,Quarter1,finishing,Monday,Team10,0.7,2.9,792.6,3360.0,0.0,0.0,0.0,0.0,8.0,0.632361111
2015-03-02,Quarter1,finishing,Monday,Team12,0.8,4.6,740.4,3780.0,0.0,0.0,0.0,0.0,9.0,0.607654321
2015-03-02,Quarter1,finishing,Monday,Team1,0.65,3.94,792.6,3360.0,0.0,0.0,0.0,0.0,8.0,0.537919444
2015-03-02,Quarter1,finishing,Monday,Team7,0.8,4.6,792.6,3360.0,0.0,0.0,0.0,0.0,8.0,0.342361111
2015-03-03,Quarter1,finishing,Tuesday,Team7,0.8,4.6,1047.0,4200.0,0.0,0.0,0.0,0.0,10.0,0.999533333
2015-03-03,Quarter1,finishing,Tuesday,Team3,0.8,4.6,1324.0,6300.0,0.0,0.0,0.0,0.0,15.0,0.902962963
2015-03-03,Quarter1,sewing,Tuesday,Team11,0.8,11.41,601.0,0.0,50.0,0.0,0.0,0.0,56.0,0.800701754
2015-03-03,Quarter1,sewing,Tuesday,Team1,0.7,26.66,1562.0,6960.0,60.0,0.0,0.0,0.0,58.0,0.800566092
2015-03-03,Quarter1,sewing,Tuesday,Team12,0.8,15.26,983.0,4080.0,50.0,0.0,0.0,0.0,34.0,0.800401961
2015-03-03,Quarter1,sewing,Tuesday,Team3,0.8,29.4,1156.0,6840.0,50.0,0.0,0.0,0.0,57.0,0.800333333
2015-03-03,Quarter1,sewing,Tuesday,Team7,0.8,30.1,29.0,7080.0,50.0,0.0,0.0,0.0,59.0,0.800115819
2015-03-03,Quarter1,sewing,Tuesday,Team4,0.7,26.66,950.0,6960.0,50.0,0.0,0.0,0.0,58.0,0.750770115
2015-03-03,Quarter1,sewing,Tuesday,Team8,0.75,29.4,534.0,6840.0,56.0,0.0,0.0,0.0,57.0,0.750473684
2015-03-03,Quarter1,sewing,Tuesday,Team9,0.75,18.79,1096.0,6240.0,34.0,0.0,0.0,0.0,52.0,0.750395513
2015-03-03,Quarter1,sewing,Tuesday,Team6,0.75,20.2,402.0,3120.0,45.0,0.0,0.0,0.0,33.0,0.750212553
2015-03-03,Quarter1,finishing,Tuesday,Team8,0.75,4.6,792.6,3360.0,0.0,0.0,0.0,0.0,8.0,0.702777778
2015-03-03,Quarter1,sewing,Tuesday,Team5,0.7,27.48,573.0,6840.0,30.0,0.0,0.0,0.0,57.0,0.700659649
2015-03-03,Quarter1,sewing,Tuesday,Team10,0.7,21.82,1313.0,5040.0,30.0,0.0,0.0,0.0,51.0,0.699984417
2015-03-03,Quarter1,finishing,Tuesday,Team12,0.8,4.6,740.4,3780.0,0.0,0.0,0.0,0.0,9.0,0.636049383
2015-03-03,Quarter1,finishing,Tuesday,Team2,0.4,3.9,1324.0,6300.0,0.0,0.0,0.0,0.0,15.0,0.567377778
2015-03-03,Quarter1,finishing,Tuesday,Team1,0.7,3.94,792.6,3360.0,0.0,0.0,0.0,0.0,8.0,0.555430556
2015-03-03,Quarter1,finishing,Tuesday,Team4,0.7,3.94,792.6,3360.0,0.0,0.0,0.0,0.0,8.0,0.555430556
2015-03-03,Quarter1,finishing,Tuesday,Team10,0.7,2.9,792.6,3360.0,0.0,0.0,0.0,0.0,8.0,0.463194444
2015-03-03,Quarter1,finishing,Tuesday,Team5,0.7,4.6,792.6,3360.0,0.0,0.0,0.0,0.0,8.0,0.354444444
2015-03-03,Quarter1,finishing,Tuesday,Team6,0.75,2.9,792.6,3360.0,0.0,0.0,0.0,0.0,8.0,0.309333333
2015-03-03,Quarter1,sewing,Tuesday,Team2,0.4,15.28,157.0,5400.0,0.0,6.5,30.0,1.0,45.0,0.30277037
2015-03-04,Quarter1,finishing,Wednesday,Team3,0.8,4.6,756.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.939166667
2015-03-04,Quarter1,finishing,Wednesday,Team8,0.8,4.6,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.930416667
2015-03-04,Quarter1,finishing,Wednesday,Team12,0.8,4.6,613.2,1080.0,0.0,0.0,0.0,0.0,9.0,0.885925926
2015-03-04,Quarter1,finishing,Wednesday,Team9,0.75,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.83375
2015-03-04,Quarter1,finishing,Wednesday,Team1,0.7,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.806879167
2015-03-04,Quarter1,finishing,Wednesday,Team4,0.7,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.806058333
2015-03-04,Quarter1,sewing,Wednesday,Team11,0.8,11.41,433.0,0.0,38.0,0.0,0.0,0.0,56.0,0.800701754
2015-03-04,Quarter1,sewing,Wednesday,Team12,0.8,15.26,961.0,4080.0,50.0,0.0,0.0,0.0,34.0,0.800401961
2015-03-04,Quarter1,sewing,Wednesday,Team3,0.8,29.4,1169.0,6840.0,63.0,0.0,0.0,0.0,57.0,0.800333333
2015-03-04,Quarter1,sewing,Wednesday,Team7,0.8,30.1,874.0,3960.0,50.0,0.0,0.0,0.0,59.0,0.800055762
2015-03-04,Quarter1,sewing,Wednesday,Team4,0.7,26.82,1028.0,6960.0,60.0,0.0,0.0,0.0,58.0,0.799975862
2015-03-04,Quarter1,sewing,Wednesday,Team1,0.7,26.82,1772.0,6960.0,50.0,0.0,0.0,0.0,58.0,0.750651724
2015-03-04,Quarter1,sewing,Wednesday,Team9,0.75,18.79,1206.0,6240.0,34.0,0.0,0.0,0.0,52.0,0.750395513
2015-03-04,Quarter1,sewing,Wednesday,Team5,0.7,27.48,586.0,6960.0,40.0,0.0,0.0,0.0,58.0,0.700424138
2015-03-04,Quarter1,sewing,Wednesday,Team10,0.7,21.82,1334.0,5760.0,30.0,0.0,0.0,0.0,53.0,0.700058333
2015-03-04,Quarter1,finishing,Wednesday,Team7,0.8,4.6,1134.0,8400.0,0.0,0.0,0.0,0.0,20.0,0.684888889
2015-03-04,Quarter1,finishing,Wednesday,Team5,0.7,4.6,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.592083333
2015-03-04,Quarter1,finishing,Wednesday,Team2,0.5,3.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.5403125
2015-03-04,Quarter1,sewing,Wednesday,Team8,0.8,29.4,30.0,6840.0,0.0,0.0,0.0,0.0,57.0,0.433263158
2015-03-04,Quarter1,sewing,Wednesday,Team2,0.5,15.28,261.0,5520.0,0.0,0.0,0.0,1.0,46.0,0.404144928
2015-03-04,Quarter1,sewing,Wednesday,Team6,0.75,18.79,52.0,3960.0,0.0,0.0,0.0,0.0,33.0,0.332146465
2015-03-05,Quarter1,finishing,Thursday,Team8,0.8,4.6,970.0,2640.0,0.0,0.0,0.0,0.0,22.0,0.980984848
2015-03-05,Quarter1,finishing,Thursday,Team2,0.6,3.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.950625
2015-03-05,Quarter1,finishing,Thursday,Team11,0.8,2.9,756.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.927291667
2015-03-05,Quarter1,finishing,Thursday,Team12,0.8,4.6,613.2,1080.0,0.0,0.0,0.0,0.0,9.0,0.868888889
2015-03-05,Quarter1,finishing,Thursday,Team1,0.7,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.812625
2015-03-05,Quarter1,finishing,Thursday,Team4,0.7,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.812625
2015-03-05,Quarter1,finishing,Thursday,Team3,0.8,4.6,632.8,1800.0,0.0,0.0,0.0,0.0,15.0,0.810111111
2015-03-05,Quarter1,sewing,Thursday,Team11,0.8,11.41,455.0,3420.0,50.0,0.0,0.0,0.0,56.0,0.800701754
2015-03-05,Quarter1,sewing,Thursday,Team3,0.8,29.4,797.0,1800.0,63.0,0.0,0.0,0.0,57.0,0.800534979
2015-03-05,Quarter1,sewing,Thursday,Team12,0.8,15.26,959.0,4080.0,50.0,0.0,0.0,0.0,34.0,0.800401961
2015-03-05,Quarter1,sewing,Thursday,Team1,0.7,26.82,1373.0,6960.0,50.0,0.0,0.0,0.0,58.0,0.750651724
2015-03-05,Quarter1,sewing,Thursday,Team9,0.75,18.79,1228.0,6240.0,45.0,0.0,0.0,0.0,52.0,0.750395513
2015-03-05,Quarter1,sewing,Thursday,Team4,0.7,26.82,1117.0,7080.0,50.0,0.0,0.0,0.0,59.0,0.750050847
2015-03-05,Quarter1,sewing,Thursday,Team5,0.7,27.48,230.0,6960.0,40.0,0.0,0.0,0.0,58.0,0.700424138
2015-03-05,Quarter1,sewing,Thursday,Team10,0.7,21.82,1390.0,6000.0,30.0,0.0,0.0,0.0,50.0,0.700422
2015-03-05,Quarter1,sewing,Thursday,Team2,0.6,15.28,529.0,1320.0,0.0,0.0,0.0,1.0,46.0,0.600099145
2015-03-05,Quarter1,finishing,Thursday,Team9,0.75,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.453125
2015-03-05,Quarter1,sewing,Thursday,Team7,0.8,30.1,834.0,1200.0,0.0,4.0,40.0,0.0,59.0,0.366053523
2015-03-05,Quarter1,sewing,Thursday,Team6,0.35,22.53,1450.0,2640.0,0.0,0.0,0.0,1.0,39.0,0.26369382
2015-03-07,Quarter1,finishing,Saturday,Team12,0.8,4.6,613.2,1080.0,0.0,0.0,0.0,0.0,9.0,0.868888889
2015-03-07,Quarter1,sewing,Saturday,Team12,0.8,15.26,986.0,4080.0,75.0,0.0,0.0,0.0,34.0,0.850520588
2015-03-07,Quarter1,sewing,Saturday,Team1,0.7,26.82,1267.0,8160.0,70.0,0.0,0.0,0.0,58.0,0.850045
2015-03-07,Quarter1,finishing,Saturday,Team7,0.8,4.6,1190.2,6000.0,0.0,0.0,0.0,0.0,25.0,0.825444444
2015-03-07,Quarter1,finishing,Saturday,Team5,0.35,3.94,998.4,2400.0,0.0,0.0,0.0,0.0,10.0,0.80575
2015-03-07,Quarter1,sewing,Saturday,Team4,0.7,26.82,1195.0,6960.0,60.0,0.0,0.0,0.0,58.0,0.800746552
2015-03-07,Quarter1,sewing,Saturday,Team3,0.8,29.4,983.0,6840.0,63.0,0.0,0.0,1.0,57.0,0.800578947
2015-03-07,Quarter1,sewing,Saturday,Team11,0.8,11.41,471.0,3420.0,50.0,0.0,0.0,0.0,58.0,0.800034503
2015-03-07,Quarter1,finishing,Saturday,Team6,0.5,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.7975
2015-03-07,Quarter1,sewing,Saturday,Team9,0.75,18.79,1226.0,3480.0,45.0,0.0,0.0,0.0,51.0,0.749987124
2015-03-07,Quarter1,sewing,Saturday,Team10,0.7,21.82,1251.0,6000.0,30.0,0.0,0.0,0.0,50.0,0.700422
2015-03-07,Quarter1,finishing,Saturday,Team1,0.7,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.664875
2015-03-07,Quarter1,finishing,Saturday,Team4,0.7,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.664875
2015-03-07,Quarter1,finishing,Saturday,Team11,0.8,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.657083333
2015-03-07,Quarter1,sewing,Saturday,Team2,0.65,16.1,626.0,4200.0,0.0,0.0,0.0,1.0,45.0,0.65024031
2015-03-07,Quarter1,finishing,Saturday,Team8,0.8,4.6,3449.8,3600.0,0.0,0.0,0.0,0.0,15.0,0.590740741
2015-03-07,Quarter1,finishing,Saturday,Team2,0.65,3.9,752.2,1920.0,0.0,0.0,0.0,0.0,8.0,0.528125
2015-03-07,Quarter1,sewing,Saturday,Team6,0.5,23.41,1379.0,2280.0,0.0,0.0,0.0,1.0,39.0,0.500528095
2015-03-07,Quarter1,sewing,Saturday,Team5,0.7,27.48,541.0,6960.0,24.0,0.0,0.0,1.0,58.0,0.408960345
2015-03-08,Quarter2,finishing,Sunday,Team3,0.8,4.6,829.2,1440.0,0.0,0.0,0.0,0.0,12.0,0.951944444
2015-03-08,Quarter2,finishing,Sunday,Team12,0.8,4.6,613.2,1080.0,0.0,0.0,0.0,0.0,9.0,0.945555556
2015-03-08,Quarter2,finishing,Sunday,Team9,0.75,2.9,613.2,1080.0,0.0,0.0,0.0,0.0,9.0,0.929074074
2015-03-08,Quarter2,finishing,Sunday,Team1,0.75,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.890604167
2015-03-08,Quarter2,finishing,Sunday,Team4,0.75,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.890604167
2015-03-08,Quarter2,finishing,Sunday,Team2,0.7,3.9,756.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.884
2015-03-08,Quarter2,finishing,Sunday,Team5,0.5,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.857916667
2015-03-08,Quarter2,sewing,Sunday,Team4,0.75,26.82,1082.0,6840.0,65.0,0.0,0.0,0.0,57.0,0.850084211
2015-03-08,Quarter2,sewing,Sunday,Team1,0.75,26.82,1254.0,6960.0,65.0,0.0,0.0,0.0,58.0,0.85007069
2015-03-08,Quarter2,sewing,Sunday,Team3,0.8,30.1,1278.0,3360.0,50.0,0.0,0.0,1.0,57.0,0.800511068
2015-03-08,Quarter2,sewing,Sunday,Team12,0.8,15.26,1064.0,4080.0,63.0,0.0,0.0,0.0,34.0,0.800401961
2015-03-08,Quarter2,sewing,Sunday,Team11,0.8,11.41,313.0,3420.0,50.0,0.0,0.0,0.0,58.0,0.800034503
2015-03-08,Quarter2,finishing,Sunday,Team11,0.8,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.755208333
2015-03-08,Quarter2,sewing,Sunday,Team9,0.75,18.79,1239.0,5640.0,45.0,0.0,0.0,0.0,52.0,0.750371895
2015-03-08,Quarter2,sewing,Sunday,Team10,0.7,21.82,1335.0,6000.0,30.0,0.0,0.0,0.0,50.0,0.700422
2015-03-08,Quarter2,sewing,Sunday,Team2,0.7,16.1,928.0,4800.0,30.0,0.0,0.0,1.0,45.0,0.700106061
2015-03-08,Quarter2,sewing,Sunday,Team6,0.6,23.41,1266.0,2520.0,23.0,0.0,0.0,1.0,38.0,0.601037091
2015-03-08,Quarter2,sewing,Sunday,Team8,0.6,30.48,869.0,6720.0,0.0,0.0,0.0,1.0,56.0,0.600528571
2015-03-08,Quarter2,sewing,Sunday,Team5,0.5,26.82,711.0,7080.0,23.0,0.0,0.0,1.0,59.0,0.500033898
2015-03-08,Quarter2,finishing,Sunday,Team8,0.6,3.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.4509375
2015-03-08,Quarter2,finishing,Sunday,Team10,0.7,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.441041667
2015-03-08,Quarter2,finishing,Sunday,Team6,0.6,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.271875
2015-03-09,Quarter2,finishing,Monday,Team11,0.8,2.9,1409.4,0.0,960.0,0.0,0.0,0.0,8.0,0.960625
2015-03-09,Quarter2,finishing,Monday,Team12,0.8,4.6,1409.4,0.0,1080.0,0.0,0.0,0.0,9.0,0.902962963
2015-03-09,Quarter2,finishing,Monday,Team5,0.6,3.94,1409.4,0.0,2880.0,0.0,0.0,0.0,12.0,0.864342593
2015-03-09,Quarter2,sewing,Monday,Team4,0.75,26.82,1079.0,7020.0,65.0,0.0,0.0,0.0,58.0,0.850446154
2015-03-09,Quarter2,sewing,Monday,Team1,0.75,26.82,1322.0,7140.0,65.0,0.0,0.0,0.0,59.0,0.850426891
2015-03-09,Quarter2,finishing,Monday,Team9,0.75,2.9,1409.4,0.0,3600.0,0.0,0.0,0.0,15.0,0.841
2015-03-09,Quarter2,sewing,Monday,Team3,0.8,30.1,964.0,5160.0,50.0,0.0,0.0,1.0,58.0,0.800842424
2015-03-09,Quarter2,sewing,Monday,Team12,0.8,15.26,1132.0,4080.0,63.0,0.0,0.0,0.0,34.0,0.800401961
2015-03-09,Quarter2,sewing,Monday,Team11,0.8,11.41,357.0,3420.0,50.0,0.0,0.0,0.0,58.0,0.800034503
2015-03-09,Quarter2,finishing,Monday,Team3,0.8,4.6,1409.4,0.0,1440.0,0.0,0.0,0.0,12.0,0.795416667
2015-03-09,Quarter2,finishing,Monday,Team4,0.75,3.94,1409.4,0.0,960.0,0.0,0.0,0.0,8.0,0.7953875
2015-03-09,Quarter2,finishing,Monday,Team1,0.75,3.94,1409.4,0.0,960.0,0.0,0.0,0.0,8.0,0.794566667
2015-03-09,Quarter2,sewing,Monday,Team9,0.75,18.79,1193.0,6240.0,45.0,0.0,0.0,0.0,52.0,0.750395513
2015-03-09,Quarter2,sewing,Monday,Team2,0.7,16.1,817.0,5520.0,30.0,0.0,0.0,1.0,45.0,0.700516224
2015-03-09,Quarter2,sewing,Monday,Team10,0.7,21.82,1576.0,6000.0,30.0,0.0,0.0,0.0,50.0,0.700422
2015-03-09,Quarter2,finishing,Monday,Team2,0.7,3.9,1409.4,0.0,1200.0,0.0,0.0,0.0,10.0,0.6825
2015-03-09,Quarter2,sewing,Monday,Team6,0.65,23.41,1262.0,4560.0,35.0,0.0,0.0,1.0,38.0,0.650962281
2015-03-09,Quarter2,sewing,Monday,Team8,0.65,30.48,953.0,6720.0,26.0,0.0,0.0,1.0,56.0,0.650421429
2015-03-09,Quarter2,sewing,Monday,Team5,0.6,26.82,919.0,7080.0,23.0,0.0,0.0,1.0,59.0,0.600040678
2015-03-09,Quarter2,sewing,Monday,Team7,0.5,30.48,1161.0,6600.0,0.0,0.0,0.0,1.0,55.0,0.500610909
2015-03-09,Quarter2,finishing,Monday,Team10,0.7,2.9,1409.4,0.0,960.0,0.0,0.0,0.0,8.0,0.477291667
2015-03-09,Quarter2,finishing,Monday,Team8,0.65,3.9,1409.4,0.0,960.0,0.0,0.0,0.0,8.0,0.2640625
2015-03-10,Quarter2,finishing,Tuesday,Team12,0.8,4.6,613.2,1080.0,0.0,0.0,0.0,0.0,9.0,0.92
2015-03-10,Quarter2,finishing,Tuesday,Team5,0.6,3.94,829.2,1440.0,0.0,0.0,0.0,0.0,12.0,0.909391667
2015-03-10,Quarter2,sewing,Tuesday,Team1,0.75,26.82,1574.0,7080.0,75.0,0.0,0.0,0.0,59.0,0.900061017
2015-03-10,Quarter2,finishing,Tuesday,Team3,0.8,4.6,829.2,1440.0,0.0,0.0,0.0,0.0,12.0,0.894444444
2015-03-10,Quarter2,finishing,Tuesday,Team4,0.75,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.881575
2015-03-10,Quarter2,finishing,Tuesday,Team1,0.75,3.94,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.880754167
2015-03-10,Quarter2,sewing,Tuesday,Team4,0.75,26.82,1104.0,5880.0,65.0,0.0,0.0,0.0,59.0,0.850084211
2015-03-10,Quarter2,finishing,Tuesday,Team9,0.75,2.9,632.8,1800.0,0.0,0.0,0.0,0.0,15.0,0.821666667
2015-03-10,Quarter2,sewing,Tuesday,Team12,0.8,15.26,1069.0,4080.0,63.0,0.0,0.0,0.0,34.0,0.800401961
2015-03-10,Quarter2,sewing,Tuesday,Team3,0.8,30.1,756.0,6960.0,63.0,0.0,0.0,1.0,58.0,0.800071839
2015-03-10,Quarter2,sewing,Tuesday,Team11,0.8,11.41,338.0,3420.0,50.0,0.0,0.0,0.0,58.0,0.800034503
2015-03-10,Quarter2,finishing,Tuesday,Team11,0.8,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.758229167
2015-03-10,Quarter2,sewing,Tuesday,Team10,0.75,21.82,1499.0,6000.0,34.0,0.0,0.0,0.0,50.0,0.750608
2015-03-10,Quarter2,sewing,Tuesday,Team9,0.75,18.79,1247.0,6240.0,45.0,0.0,0.0,0.0,52.0,0.750395513
2015-03-10,Quarter2,finishing,Tuesday,Team2,0.7,3.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.741
2015-03-10,Quarter2,sewing,Tuesday,Team8,0.7,30.48,923.0,6840.0,30.0,0.0,0.0,1.0,57.0,0.700505263
2015-03-10,Quarter2,sewing,Tuesday,Team6,0.7,23.41,1180.0,4560.0,30.0,0.0,0.0,1.0,38.0,0.700246491
2015-03-10,Quarter2,sewing,Tuesday,Team2,0.7,16.1,957.0,5400.0,40.0,0.0,0.0,1.0,45.0,0.700051852
2015-03-10,Quarter2,sewing,Tuesday,Team5,0.65,26.82,1001.0,7080.0,26.0,0.0,0.0,1.0,59.0,0.650044068
2015-03-10,Quarter2,sewing,Tuesday,Team7,0.6,30.48,1017.0,6840.0,25.0,0.0,0.0,1.0,57.0,0.630402924
2015-03-10,Quarter2,finishing,Tuesday,Team8,0.65,3.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.560625
2015-03-10,Quarter2,finishing,Tuesday,Team7,0.5,3.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.560625
2015-03-10,Quarter2,finishing,Tuesday,Team10,0.7,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.39875
2015-03-11,Quarter2,finishing,Wednesday,Team12,0.8,4.6,987.6,2160.0,0.0,0.0,0.0,0.0,9.0,0.922839506
2015-03-11,Quarter2,finishing,Wednesday,Team11,0.8,2.9,998.4,2400.0,0.0,0.0,0.0,0.0,10.0,0.874027778
2015-03-11,Quarter2,finishing,Wednesday,Team2,0.75,3.9,752.2,1920.0,0.0,0.0,0.0,0.0,8.0,0.819270833
2015-03-11,Quarter2,finishing,Wednesday,Team4,0.75,3.94,752.2,1920.0,0.0,0.0,0.0,0.0,8.0,0.813309028
2015-03-11,Quarter2,finishing,Wednesday,Team1,0.75,3.94,752.2,1920.0,0.0,0.0,0.0,0.0,8.0,0.812625
2015-03-11,Quarter2,sewing,Wednesday,Team12,0.8,15.26,470.0,4080.0,63.0,0.0,0.0,0.0,34.0,0.800401961
2015-03-11,Quarter2,sewing,Wednesday,Team3,0.8,30.1,735.0,6960.0,63.0,0.0,0.0,1.0,58.0,0.800071839
2015-03-11,Quarter2,sewing,Wednesday,Team11,0.8,11.41,560.0,3420.0,50.0,0.0,0.0,0.0,58.0,0.800034503
2015-03-11,Quarter2,finishing,Wednesday,Team3,0.8,4.6,752.2,1920.0,0.0,0.0,0.0,0.0,8.0,0.786631944
2015-03-11,Quarter2,finishing,Wednesday,Team5,0.7,3.94,829.2,1440.0,0.0,0.0,0.0,0.0,12.0,0.75885
2015-03-11,Quarter2,sewing,Wednesday,Team10,0.75,21.82,1674.0,6000.0,34.0,0.0,0.0,0.0,50.0,0.750608
2015-03-11,Quarter2,sewing,Wednesday,Team9,0.75,18.79,290.0,5040.0,45.0,0.0,0.0,0.0,52.0,0.750347333
2015-03-11,Quarter2,sewing,Wednesday,Team2,0.75,16.1,971.0,5400.0,45.0,0.0,0.0,1.0,45.0,0.750140741
2015-03-11,Quarter2,sewing,Wednesday,Team1,0.75,26.82,1322.0,7080.0,45.0,0.0,0.0,0.0,59.0,0.750050847
2015-03-11,Quarter2,sewing,Wednesday,Team4,0.75,26.82,1054.0,7080.0,45.0,0.0,0.0,0.0,59.0,0.750050847
2015-03-11,Quarter2,sewing,Wednesday,Team5,0.7,26.82,992.0,6960.0,30.0,0.0,0.0,1.0,58.0,0.700556897
2015-03-11,Quarter2,sewing,Wednesday,Team8,0.7,30.48,914.0,6840.0,30.0,0.0,0.0,1.0,57.0,0.700505263
2015-03-11,Quarter2,sewing,Wednesday,Team6,0.7,23.41,1128.0,4560.0,40.0,0.0,0.0,1.0,38.0,0.700246491
2015-03-11,Quarter2,sewing,Wednesday,Team7,0.65,30.48,935.0,6840.0,26.0,0.0,0.0,1.0,57.0,0.650596491
2015-03-11,Quarter2,finishing,Wednesday,Team10,0.75,2.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.628333333
2015-03-11,Quarter2,finishing,Wednesday,Team8,0.7,3.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.625625
2015-03-11,Quarter2,finishing,Wednesday,Team7,0.65,3.9,994.4,960.0,0.0,0.0,0.0,0.0,8.0,0.625625
2015-03-11,Quarter2,finishing,Wednesday,Team9,0.75,2.9,632.8,1800.0,0.0,0.0,0.0,0.0,15.0,0.505888889
2015-03-11,Quarter2,finishing,Wednesday,Team6,0.7,2.9,926.0,720.0,0.0,0.0,0.0,0.0,6.0,0.394722222
